state,district,rural_urban,stunting_tier,stunting,wash_score,empowerment_score,healthcare_score,immunization_score,nutrition_deprivation,wealth_proxy,fertility_risk,ifa_100days,early_breastfeed,excl_breastfeed,vitamin_a,diarrhoea_prev,oop_delivery_cost,birth_registration,unmet_need_total,wash_score_sc,empowerment_score_sc,healthcare_score_sc,immunization_score_sc,nutrition_deprivation_sc,wealth_proxy_sc,fertility_risk_sc,ifa_100days_sc,early_breastfeed_sc,excl_breastfeed_sc,vitamin_a_sc,diarrhoea_prev_sc,oop_delivery_cost_sc,birth_registration_sc,unmet_need_total_sc,predicted_stunting_rf,predicted_stunting_ridge,residual_rf,cluster,risk_segment
MP,Katni,Rural,High (40–50%),45.5,44.2,52.333333333333336,49.48333333333334,74.12,29.875,49.39999999999999,19.666666666666668,29.4,47.0,72.0,69.2,6.6,4229.0,88.8,9.8,-0.8842828807791002,-0.3244728562646721,-0.545203144909003,-0.2222756472255311,0.0938756734314792,-1.0398845815667723,-0.120066249927784,-0.0456155801320942,0.1035470133819242,1.0786363481034915,0.5279590686508469,-0.3605470746218826,0.4742808090497918,0.4539722307912719,-0.656485701621769,40.84372094207675,37.55710764287738,4.65627905792325,1,Tier 3 — High Risk
MP,Khandwa (East Nimar),Rural,High (40–50%),43.6,46.73333333333333,44.03333333333333,60.18333333333334,78.67999999999999,37.225,56.8,18.2,34.4,30.6,46.1,77.8,15.0,753.0,93.3,7.3,-0.7057193218458249,-1.0030267057044635,0.0992354856430049,0.1260463872354834,1.022732677713742,-0.3586772438974077,-0.334362521183549,0.2219593825677618,-0.883704982417692,-0.7492193447639829,1.0159286030295904,1.2634435826944197,-0.80148144308376,0.7249982068816613,-1.042915900307198,44.044303858983554,41.15316315501116,-0.4443038589835524,1,Tier 3 — High Risk
MP,Khargone (West Nimar),Rural,High (40–50%),48.3,51.93333333333334,43.43333333333334,52.866666666666674,77.0,38.0,59.85,19.8,24.0,17.8,62.8,80.8,13.1,698.0,86.7,6.6,-0.3391941219301535,-1.052078791206135,-0.341432051447854,-0.0022827833554164,1.1206733822469055,-0.077909354722872,-0.1005847707227146,-0.3345965398479387,-1.6542431254808072,0.4293594224517245,1.1861505336268268,0.8961123625871609,-0.8216675546681517,0.3274934419490906,-1.151116355939118,43.230604939221394,40.77551828655884,5.069395060778604,1,Tier 3 — High Risk
MP,Mandla,Rural,Moderate (30–40%),36.9,30.9,46.53333333333334,47.93333333333334,78.9,43.9,52.925,22.0,27.6,53.0,66.5,67.6,10.3,751.0,74.2,8.2,-1.821741565178796,-0.7986430161141646,-0.6385564044749484,0.1428513976700071,1.8662864877251844,-0.7153905457175138,0.2208596361609322,-0.1419425667040423,0.4647367679427595,0.6904816642899354,0.437174038998987,0.3547821434817269,-0.8022154835050106,-0.4253564916353241,-0.9038010287804435,40.97194390068562,44.37016414476925,-4.071943900685625,1,Tier 3 — High Risk
MP,Mandsaur,Rural,Moderate (30–40%),34.0,42.36666666666667,44.03333333333334,53.333333333333336,63.32000000000001,35.5,58.675,26.9,14.6,36.4,95.1,55.3,13.9,1225.0,80.2,14.9,-1.0135065089544966,-1.003026705704463,-0.3133256937290752,-1.0472488867384626,0.8047356256883129,-0.1860740333392917,0.9368039969472371,-0.8376374697236681,-0.5345548863422181,2.708886020120428,-0.2607358764496816,1.0507781394744278,-0.6282479036686172,-0.063988523514805,0.1318319036965056,38.74734090025995,41.07905769056686,-4.74734090025995,1,Tier 3 — High Risk
MP,Morena,Rural,High (40–50%),47.7,50.9,46.96666666666667,60.583333333333336,74.64,35.675000000000004,52.175,21.133333333333333,18.2,38.5,36.6,54.8,11.3,566.0,86.8,11.9,-0.412029257810832,-0.7632165099185131,0.1233266494019584,-0.1825547134712051,0.826851268647415,-0.7844318299407596,0.0942300213279803,-0.6449834965797718,-0.4081384722459257,-1.4196683440783076,-0.2891061982158876,0.5481143645908105,-0.8701142224706916,0.3335162414177656,-0.3318843347260088,44.8745278888867,42.55923052437157,2.8254721111132994,1,Tier 3 — High Risk
MP,Narsimhapur,Rural,Moderate (30–40%),37.9,53.1,54.333333333333336,52.13333333333333,76.88,29.025,55.725,22.1,33.5,30.9,84.3,64.0,12.7,1636.0,82.5,8.7,-0.2569609040003558,-0.1609659045924332,-0.3855991850059361,-0.0114491526833382,-0.0135431637984424,-0.457636417950727,0.235470745564734,0.1737958892817878,-0.8656454946896505,1.946691368268354,0.2329077222823037,0.8187794741435274,-0.4774025971016178,0.0745358642647271,-0.8265149890433579,38.340489450364416,37.20187819494898,-0.4404894503644172,1,Tier 3 — High Risk
MP,Neemuch,Rural,Moderate (30–40%),36.3,47.56666666666666,44.73333333333334,54.76666666666667,66.22,28.225,59.225,21.133333333333333,22.8,21.4,60.3,67.6,12.9,1211.0,88.3,12.1,-0.6469813090388262,-0.9457992726191792,-0.2269990235928246,-0.8257282946470278,-0.1146432458971917,-0.135443758242244,0.0942300213279803,-0.3988145308959041,-1.4375292727443063,0.2529254752637443,0.437174038998987,0.8574459183653442,-0.6333861866173714,0.4238582334478953,-0.3009699188311747,38.38274426075014,38.93197931141492,-2.08274426075014,1,Tier 3 — High Risk
MP,Panna,Rural,High (40–50%),42.3,36.4,46.5,41.38333333333333,47.32000000000001,31.075000000000003,48.2,24.03333333333333,16.0,32.0,55.5,49.0,9.1,1255.0,75.7,17.8,-1.434070680652606,-0.8013681319753689,-1.0330492110278136,-2.2694314637946573,0.2455257965796041,-1.1503506363239653,0.517952194038242,-0.7627164801677084,-0.7994273730201639,-0.0858277033371774,-0.6182019307038776,0.1227834781508264,-0.6172372973498581,-0.3350144996051943,0.5800909341716031,43.70774675944397,43.9879351935848,-1.407746759443974,1,Tier 3 — High Risk
MP,Raisen,Rural,High (40–50%),45.8,53.6,52.03333333333333,60.43333333333334,87.97999999999999,34.875,58.6,22.0,23.2,41.9,52.4,74.1,15.9,1020.0,94.7,8.8,-0.2217180963161572,-0.3489988990155083,0.1142924629923508,0.8364400101493965,0.7257511865486648,-0.1929781617616166,0.2208596361609322,-0.3774085338799157,-0.2034642779947858,-0.304605797850273,0.8059882219596656,1.437442581692595,-0.7034870468468042,0.809317399443116,-0.8110577810959405,42.40881146110655,39.14340784667751,3.391188538893445,0,Tier 1 — Low Risk (Developed)
MP,Rajgarh,Rural,Moderate (30–40%),38.8,34.46666666666667,41.26666666666667,54.400000000000006,67.0,34.0,58.0,24.8,17.2,35.5,51.4,49.1,13.0,1586.0,75.4,14.5,-1.5703428703648423,-1.2292113221843934,-0.2490825903718654,-0.7661468940155383,0.6151729717531573,-0.2482111891402132,0.6299706994673921,-0.698498489119743,-0.5887333495263433,-0.3751793767254651,-0.6125278663506364,0.8767791404762525,-0.4957536076328829,-0.35308289801122,0.0700030719068369,40.66527529951936,43.10215121977927,-1.8652752995193609,1,Tier 3 — High Risk
MP,Ratlam,Rural,High (40–50%),46.1,51.66666666666666,44.16666666666666,55.18333333333334,65.3,36.75,57.175,28.3,23.1,19.1,72.3,67.6,10.3,1354.0,82.3,15.8,-0.3579902860283935,-0.992126242259648,-0.2019040613439148,-0.8960037928277592,0.9627045039676092,-0.3241566017857845,1.1413595286004667,-0.3827600331339127,-1.5759853453259596,1.099808421766049,0.437174038998987,0.3547821434817269,-0.5809022964979531,0.0624902653273763,0.27094677522326,42.79784924906399,43.01495023656624,3.302150750936015,1,Tier 3 — High Risk
MP,Rewa,Rural,High (40–50%),40.4,41.96666666666667,50.366666666666674,46.73333333333333,74.17999999999999,28.3,52.45,23.766666666666666,13.7,44.8,46.3,63.4,9.6,1377.0,80.7,14.7,-1.0417007551018558,-0.4852546920757065,-0.7108298957518098,-0.2176924625615713,-0.105165113200434,-0.7591166923922367,0.4789892356281031,-0.8858009630096423,-0.0288892299570488,-0.7351046289889448,0.1988633361628564,0.2194495887053681,-0.5724608316535712,-0.0338745261714284,0.1009174878016711,41.99302152572658,41.10626937335599,-1.5930215257265845,1,Tier 3 — High Risk
MP,Sagar,Rural,High (40–50%),41.0,41.86666666666667,52.26666666666667,41.35,68.76000000000002,27.075000000000003,50.775,27.46666666666667,17.5,25.5,60.4,47.9,10.3,2198.0,81.5,13.5,-1.0487493166386956,-0.3299230879870797,-1.0350568080077265,-0.6317068105393553,-0.2599746139141442,-0.9133088938241531,1.0196002835687823,-0.6824439913577516,-1.190716273794402,0.2599828331512636,-0.680616638589531,0.3547821434817269,-0.2711372387301977,0.0143078695779739,-0.0845690075673345,41.06846509686133,41.02934818274552,-0.068465096861324,1,Tier 3 — High Risk
MP,Satna,Rural,High (40–50%),41.2,47.900000000000006,52.76666666666667,49.71666666666667,74.47999999999999,30.2,56.8,23.73333333333333,17.1,33.0,55.7,60.4,8.1,3568.0,80.9,14.0,-0.6234861039160262,-0.2890463500690201,-0.5311499660496138,-0.1947765392417679,0.1349475817840962,-0.358677243897407,0.474118865826836,-0.70384998837374,-0.739229080593358,-0.0717129875621388,0.0286414055656201,-0.0705487429582572,0.2316804498264668,-0.0218289272340776,-0.0072829678302487,40.08945088845043,38.90508541229796,1.1105491115495738,1,Tier 3 — High Risk
MP,Sehore,Rural,Moderate (30–40%),33.6,53.76666666666667,47.03333333333334,58.73333333333333,79.42,30.725,59.2,21.666666666666668,20.4,31.1,43.1,64.3,7.6,951.0,86.4,16.2,-0.2099704937547566,-0.7577662781961049,0.0119050170167975,0.1825723314243331,0.2012945106614009,-0.1377451343830194,0.1721559381482586,-0.5272505129918351,-0.8536058362042891,-0.9609400813895592,0.2499299153420272,-0.167214853512799,-0.7288114413799501,0.3094250435430648,0.3327756070129284,38.04842715715657,39.971093243060345,-4.448427157156566,1,Tier 3 — High Risk
MP,Seoni,Rural,Moderate (30–40%),34.7,40.2,51.1,56.58333333333332,80.42,33.175,53.6,16.033333333333335,37.4,46.3,64.6,68.3,6.7,649.0,89.4,6.4,-1.1662253422526931,-0.4253021431292195,-0.1175849881875782,0.2589587424903453,0.5109135120888213,-0.6532533899165918,-0.6509365582659282,0.3825043601876755,0.0614082086831599,0.55639186442707,0.4768924894716756,-0.3412138525109742,-0.8396515449887915,0.4901090276033243,-1.1820307718339522,38.27580361237344,38.29656893514667,-3.5758036123734342,0,Tier 1 — Low Risk (Developed)
MP,Shahdol,Rural,Moderate (30–40%),36.7,32.333333333333336,44.36666666666667,40.06666666666666,66.2,38.45,49.95,24.03333333333333,20.4,56.6,59.8,51.6,6.6,1067.0,74.8,11.3,-1.7207121831507586,-0.9757755470924238,-1.1123492917343691,-0.8272560228683478,1.177542178427453,-0.9892543064697246,0.517952194038242,-0.5272505129918351,0.6814506206792607,0.2176386858261482,-0.4706762575196061,-0.3605470746218826,-0.686237096947415,-0.3892196948232725,-0.4246275824105117,40.81691210421416,44.87102608662903,-4.116912104214151,1,Tier 3 — High Risk
MP,Shajapur,Rural,High (40–50%),48.1,47.833333333333336,42.1,64.60000000000001,84.64,36.025,58.05,24.9,28.6,22.7,53.9,48.5,3.8,1114.0,95.4,12.2,-0.6281851449405863,-1.1610834256542943,0.3652420854814509,0.5813093971889166,0.8710825545656172,-0.2436084368586637,0.6445818088711944,-0.088427574164071,-1.3592714925894585,-0.1987454295374849,-0.6465722524700837,-0.9018772937273168,-0.6689871470480258,0.8514769957238434,-0.2855127108837576,43.525328591596754,41.45454873816452,4.574671408403248,1,Tier 3 — High Risk
MP,Sheopur,Rural,Critical (≥50%),52.1,40.73333333333333,34.800000000000004,40.900000000000006,70.03999999999999,44.525,54.15,22.4,21.7,44.0,63.5,58.1,5.3,612.0,81.6,12.8,-1.1286330140562135,-1.757883799257966,-1.0621593672365486,-0.5339322043748619,1.9452709268648325,-0.6026231148195447,0.2793040737761411,-0.4576810226898725,-0.0770478638984933,0.4787609276643591,-0.1018620745589275,-0.6118789620636913,-0.8532312927819277,0.0203306690466489,-0.1927694631992544,46.835919319399,46.08410255789177,5.264080680601005,1,Tier 3 — High Risk
MP,Shivpuri,Rural,High (40–50%),48.6,35.96666666666666,38.96666666666666,54.73333333333334,77.46,33.35,54.6,24.53333333333333,16.5,41.9,69.9,55.1,7.8,1637.0,80.6,12.8,-1.4646144473122455,-1.417244316607469,-0.2290066205727373,0.0328549657349486,0.5330291550479234,-0.5611983442855966,0.5910077410572527,-0.7359589838977229,-0.2034642779947858,0.9304318324655888,-0.2720840051561637,-0.1285484092909822,-0.4770355768909925,-0.0398973256401042,-0.1927694631992544,43.89819255033472,42.00384871349781,4.7018074496652815,1,Tier 3 — High Risk
MP,Sidhi,Rural,High (40–50%),48.7,29.066666666666663,46.133333333333326,30.816666666666663,57.3,32.75,48.925,29.26666666666667,10.2,49.3,72.7,47.0,5.4,884.0,69.5,19.4,-1.9509651933541927,-0.8313444064486134,-1.6694574536601705,-1.5070950813558566,0.4572040934738609,-1.0836107282414935,1.2826002528372211,-1.0731034368995416,0.2420030859635775,1.1280378533161264,-0.7316832177687018,-0.5925457399527828,-0.7534017954918454,-0.7084280666630641,0.8274062613302771,47.38093811713311,45.30940916115506,1.3190618828668974,1,Tier 3 — High Risk
MP,Singrauli,Rural,Moderate (30–40%),33.0,29.83333333333333,43.9,30.149999999999995,63.88,30.525,50.9,27.366666666666664,18.9,33.5,59.8,51.7,5.6,1192.0,68.0,16.0,-1.8969262215717544,-1.0139271691492795,-1.7096093932584266,-1.0044724965414966,0.1760194901367132,-0.9018020131202787,1.0049891741649797,-0.607523001801792,-0.7091299343799551,0.2176386858261482,-0.4650021931663648,-0.5538792957309663,-0.6403595706192522,-0.798770058693194,0.3018611911180942,39.98809945796957,44.815715004963074,-6.988099457969568,1,Tier 3 — High Risk
MP,Tikamgarh,Rural,High (40–50%),49.7,34.166666666666664,40.96666666666667,41.85,57.0,31.95,44.900000000000006,32.16666666666667,14.0,32.3,59.8,52.0,11.5,2274.0,71.1,13.5,-1.591488554975362,-1.2537373649352297,-1.004942853309034,-1.53001100467566,0.3561040113751111,-1.4541322869062492,1.7063224255474834,-0.8697464652476509,-0.7813678852921223,0.2176386858261482,-0.4479800001066413,0.5867808088126272,-0.2432437027226747,-0.6120632751642594,-0.0845690075673345,46.61155114824556,46.8036125909221,3.0884488517544426,1,Tier 3 — High Risk
MP,Ujjain,Both,Moderate (30–40%),35.8,63.26666666666667,47.73333333333333,56.38333333333333,74.53999999999999,28.775,63.10000000000001,26.46666666666667,19.1,19.0,57.6,72.9,8.3,1933.0,85.3,14.3,0.4596428522450263,-0.7005388451108222,-0.1296305700670543,-0.190193354577807,-0.0451369394543012,0.2212695435778628,0.8734891895307612,-0.5968200032937976,-1.5820051745686403,0.0623768123007259,0.7378994497207717,-0.0318822987364402,-0.3683975945459029,0.2431742493876358,0.0390886560120027,37.50608661871755,38.77030421291617,-1.7060866187175563,1,Tier 3 — High Risk
MP,Umaria,Rural,High (40–50%),41.1,33.23333333333333,44.96666666666667,51.71666666666666,80.52000000000001,41.15,51.05,25.666666666666668,16.4,37.2,36.9,60.9,18.6,886.0,82.8,11.7,-1.6572751293192007,-0.926723461590752,-0.4106941472548464,0.2665973835969472,1.5187549555107325,-0.8879937562756297,0.756600314300344,-0.74131048315172,-0.4863962524007731,-1.3984962704157502,0.0570117273318262,1.959439578687121,-0.7526677550705948,0.0926042626707529,-0.3627987506208434,43.051639682167405,46.40940329728887,-1.951639682167404,1,Tier 3 — High Risk
MP,Vidisha,Rural,High (40–50%),41.1,45.333333333333336,44.43333333333334,36.3,60.06,32.75,51.725,29.433333333333334,15.2,46.6,71.7,41.5,8.7,1913.0,68.0,17.9,-0.8043991833615818,-0.9703253153700154,-1.3392077504645152,-1.2962685868136623,0.4572040934738609,-0.8258566004747077,1.3069521018435577,-0.8055284741996854,0.0794676964112019,1.0574642744409344,-1.0437567571969684,0.0454505897071928,-0.3757379987584089,-0.798770058693194,0.5955481421190199,42.76433033588794,44.26921820093064,-1.664330335887939,1,Tier 3 — High Risk
MZ,Champhai,Both,Moderate (30–40%),32.9,78.96666666666665,74.0,63.33333333333334,60.0,9.55,77.325,19.666666666666668,52.6,60.0,55.4,76.2,6.9,3570.0,98.1,24.3,1.5662670135288768,1.4468524535179152,0.2889534002447647,-1.3008517714776235,-2.4746982873898795,1.530752567678768,-0.120066249927784,1.195932246795238,0.8861248149304006,-0.0928850612246967,0.9251435733777316,-0.3025474082891574,0.2324144902477174,1.0140925813780763,1.5848094507537178,29.670675912433204,25.571595776718297,3.229324087566795,0,Tier 1 — Low Risk (Developed)
MZ,Kolasib,Both,Low (<30%),25.6,85.39999999999999,73.39999999999999,71.3,58.89999999999999,17.85,82.9,17.566666666666666,60.5,80.3,69.4,72.2,3.6,3097.0,98.8,18.2,2.0197244723989054,1.397800368016243,0.7687690784439226,-1.3848768236502376,-1.4257849356153516,2.0439594470715665,-0.4268995474076291,1.6187006878610106,2.10815015119456,0.8951450430279928,0.6981809992480831,-0.9405437379491336,0.0588139306219493,1.0562521776588036,0.6419197659612714,27.92495509340017,24.63828291747644,-2.324955093400167,0,Tier 1 — Low Risk (Developed)
MZ,Lawngtlai,Rural,Moderate (30–40%),35.3,59.53333333333333,56.4,41.6,53.720000000000006,18.25,59.75,18.6,42.8,76.4,42.6,44.7,5.9,3648.0,99.2,18.1,0.1964965548696719,0.0079912788022132,-1.0199998306583802,-1.7805584329721795,-1.375234894565977,-0.0871148592859717,-0.2759180835683401,0.6714853199035199,1.8733768107300173,-0.9962268708271552,-0.8621866978932494,-0.495879629398241,0.261042066676491,1.0803433755335052,0.6264625580138545,34.00218584202464,33.93260255599378,1.2978141579753597,2,Tier 2 — Moderate Risk
MZ,Lunglei,Both,Low (<30%),25.3,74.63333333333333,73.10000000000001,58.11666666666667,60.8,20.375,75.775,18.5,40.5,60.5,66.0,65.2,5.6,5159.0,99.6,19.3,1.260829346932485,1.3732743252654085,-0.0252355271115887,-1.239742642624814,-1.1066878014911732,1.388067246950726,-0.2905291929721424,0.5484008370615863,0.9162239611438036,0.6551948748523393,0.3009964945211984,-0.5538792957309663,0.8156096049313233,1.1044345734082062,0.8119490533828603,28.64259674096947,26.74018799527078,-3.342596740969469,0,Tier 1 — Low Risk (Developed)
MZ,Mamit,Rural,Moderate (30–40%),31.2,62.79999999999999,61.9,52.5,54.24,14.25,67.975,18.766666666666666,51.3,85.7,66.0,58.8,9.2,2964.0,97.4,23.6,0.426749565073106,0.4576353959008701,-0.3635156182268952,-1.740837499217854,-1.8807353050597253,0.6700378910289628,-0.2515662345620035,1.1263627564932752,2.433220930299312,0.6551948748523393,-0.0621436240862392,0.1421167002617346,0.010000242608784,0.9719329850973498,1.4766089951217978,32.507182044981505,30.05817784896596,-1.3071820449815057,2,Tier 2 — Moderate Risk
MZ,Saiha,Both,Moderate (30–40%),36.9,77.06666666666666,76.26666666666667,54.4,68.28,16.325,77.85000000000001,16.566666666666666,54.7,86.6,75.9,68.4,2.8,3221.0,96.9,25.3,1.4323443443289208,1.632160332079786,-0.2490825903718659,-0.6683722878510425,-1.6185069671160934,1.5790814666350412,-0.5730106414456504,1.3083137311291777,2.4873993934834364,1.3538733057167414,0.4825665538249173,-1.0952095148364005,0.1043244367394868,0.9418189877539732,1.7393815302278892,31.94939466025581,25.14162839635344,4.95060533974419,0,Tier 1 — Low Risk (Developed)
MZ,Serchhip,Both,Low (<30%),25.6,84.93333333333334,76.63333333333334,72.38333333333333,71.32000000000001,13.45,83.69999999999999,14.7,63.3,72.4,66.0,71.7,3.6,3054.0,99.6,19.4,1.9868311852269875,1.6621366065530303,0.8340159802910884,-0.4361575982103651,-1.981835387158475,2.117603483576361,-0.8457513503166234,1.7685426669729296,1.632583641022794,0.6551948748523393,0.6698106774818771,-0.9405437379491336,0.0430320615650612,1.1044345734082062,0.8274062613302771,26.73118494802697,22.355111673423103,-1.13118494802697,0,Tier 1 — Low Risk (Developed)
NL,Dimapur,Both,Low (<30%),20.9,70.23333333333333,68.53333333333333,36.33333333333333,51.48,16.925,67.45,19.366666666666664,7.7,45.9,36.0,36.0,8.8,7334.0,72.6,24.2,0.9506926393115336,0.9999334522804624,-1.3372001534846027,-1.951663993760047,-1.542681905542031,0.6217089920726911,-0.163899578139191,-1.2068909182494696,0.0373288917124376,-1.462012491403423,-1.355830296625235,0.0647838118181015,1.6138785630413564,-0.5217212831341297,1.5693522428063005,26.65913626624468,31.15623552389757,-5.759136266244674,2,Tier 2 — Moderate Risk
NL,Kiphire,Rural,High (40–50%),41.8,59.6,58.06666666666666,14.116666666666664,50.54,12.3,54.125,19.266666666666666,1.4,39.3,33.4,21.7,8.3,3606.0,69.8,17.7,0.201195595894232,0.1442470718624121,-2.6752635405964824,-2.023467220162099,-2.1271667551754274,-0.6049244909603194,-0.1785106875429928,-1.5440353712512882,-0.3599798383044811,-1.6455037964789223,-2.167221499138728,-0.0318822987364402,0.2456272178302283,-0.6903596682570384,0.5646337262241856,33.50834416324413,35.95344291800784,8.291655836755865,2,Tier 2 — Moderate Risk
NL,Kohima,Both,Low (<30%),24.7,68.16666666666666,74.73333333333333,38.766666666666666,74.06,13.775,64.9,11.3,8.6,50.0,33.2,37.7,5.8,5123.0,79.1,19.8,0.8050223675501764,1.5068050024644029,-1.1906455739509685,-0.226858831889492,-1.9407634788058576,0.3869686257136538,-1.3425290700458965,-1.1587274249634956,0.2841418906623418,-1.6596185122539606,-1.259371202620134,-0.5152128515091495,0.8023968773488124,-0.130239317670234,0.889235093119946,24.61727153997577,27.84641153726598,0.0827284600242244,2,Tier 2 — Moderate Risk
NL,Longleng,Rural,Low (<30%),26.1,39.86666666666667,58.7,7.066666666666666,35.0,13.25,51.9,21.9,0.4,64.3,50.2,12.8,2.4,5563.0,62.1,16.8,-1.1897205473754922,0.1960242732252876,-3.099870301848039,-3.210512048127928,-2.0071104076831623,-0.8097469674892838,0.2062485267571304,-1.5975503637912594,1.1449774723656656,-0.4598676713756953,-2.672213226577195,-1.1725424032800338,0.9638857700239456,-1.1541152273450377,0.4255188546974315,32.16808134367638,36.34135830875803,-6.068081343676376,2,Tier 2 — Moderate Risk
NL,Mokokchung,Rural,Low (<30%),19.8,71.76666666666667,78.5,40.73333333333333,69.34,14.55,60.55,8.133333333333333,7.5,52.9,41.4,58.3,3.7,6897.0,63.7,18.1,1.0587705828764105,1.8147430947804528,-1.072197352136113,-0.5874026921210694,-1.842822774272694,-0.0134708227811758,-1.805214201166297,-1.2175939167574636,0.4587169387000788,-1.080915165477386,-0.0905139458524453,-0.921210515838225,1.4534907309980991,-1.0577504358462324,0.6264625580138545,24.377852132748323,26.972445358557685,-4.577852132748323,2,Tier 2 — Moderate Risk
NL,Mon,Rural,Moderate (30–40%),35.6,53.06666666666667,51.633333333333326,6.9,31.86,17.925,48.65,19.766666666666666,0.7,69.3,41.4,13.6,1.5,3559.0,66.7,22.3,-0.2593104245126356,-0.3817002893499565,-3.109908286747604,-3.4503653788752064,-1.416306802918594,-1.108925865790018,-0.1054551405239822,-1.581495866029268,1.445968934499695,-1.080915165477386,-2.626820711751266,-1.346541402278209,0.2283772679308391,-0.8770664517859729,1.2756652918053748,36.40278232941237,39.59615876510138,-0.8027823294123664,2,Tier 2 — Moderate Risk
NL,Peren,Rural,Low (<30%),29.8,50.7,59.36666666666667,29.8,59.24,11.9,55.075,24.399999999999995,7.5,46.3,35.4,33.6,8.6,3701.0,69.3,25.3,-0.4261263808845119,0.2505265904493677,-1.7306891615475108,-1.3589054438877932,-2.1777167962248023,-0.5174721976108738,0.5715262618521828,-1.2175939167574636,0.0614082086831599,-1.5043566387285383,-1.4920078411030238,0.0261173675962845,0.280494137839632,-0.7204736656004149,1.7393815302278892,33.26466517128667,36.81692907506434,-3.464665171286672,2,Tier 2 — Moderate Risk
NL,Phek,Rural,Low (<30%),27.8,62.20000000000001,57.23333333333333,13.683333333333332,55.08,6.924999999999999,53.0,16.566666666666666,0.9,44.0,50.4,19.1,2.5,6003.0,65.8,22.9,0.3844581958520685,0.0761191753323123,-2.7013623013353487,-1.6766729139224037,-2.806432931776402,-0.7084864172951889,-0.5730106414456504,-1.570792867521274,-0.0770478638984933,-0.4457529556006571,-2.314747172322999,-1.1532091811691254,1.1253746626990786,-0.9312716470040512,1.3684085394898773,30.08521944329724,32.610179800748355,-2.2852194432972333,2,Tier 2 — Moderate Risk
NL,Tuensang,Rural,Moderate (30–40%),36.4,57.900000000000006,60.70000000000001,16.96666666666667,59.7,14.825,52.775,18.5,2.5,52.5,75.0,23.1,5.1,4165.0,63.7,26.4,0.0813700497679559,0.3595312248975277,-2.503613998813938,-1.323767694797427,-1.8080696210512488,-0.729198802562163,-0.2905291929721424,-1.48516887945732,0.4346376217293565,1.290357084729068,-2.087784598193351,-0.650545406285508,0.4507915155697725,-1.0577504358462324,1.9094108176494773,34.2890922845014,34.37927458183523,2.1109077154985982,2,Tier 2 — Moderate Risk
NL,Wokha,Rural,Low (<30%),18.7,60.73333333333334,70.96666666666665,29.95,44.64,17.375,59.225,15.033333333333331,9.9,66.6,41.4,29.9,5.4,6542.0,70.5,24.0,0.2810792933117509,1.198866910148352,-1.721654975137903,-2.4741470454515704,-1.4858131093614844,-0.1354437582422447,-0.7970476523039498,-1.0891579346615328,1.283433544947319,-1.080915165477386,-1.7019482221729487,-0.5925457399527828,1.3231985562261168,-0.648200071976311,1.5384378269114662,25.66671780767798,31.72804781791855,-6.9667178076779805,2,Tier 2 — Moderate Risk
NL,Zunheboto,Rural,Moderate (30–40%),31.1,60.866666666666674,67.39999999999999,14.766666666666667,43.9,12.425,57.675,12.366666666666667,0.0,58.2,41.8,20.0,1.5,10499.0,58.9,17.8,0.2904773753608707,0.9072795129995264,-2.6361153994881827,-2.53067298964042,-2.111369867347498,-0.2781290789702862,-1.18667723640534,-1.618956360807248,0.7777678885621502,-1.052685733927309,-2.263680593143828,-1.346541402278209,2.775497529670439,-1.3468448103426478,0.5800909341716031,26.5880459988524,29.431428315363533,4.511954001147604,2,Tier 2 — Moderate Risk
OR,Anugul,Rural,Moderate (30–40%),31.8,44.73333333333334,57.03333333333333,73.0,95.24,28.725,64.7,19.166666666666668,38.0,77.3,67.4,63.3,4.6,3496.0,73.8,10.2,-0.8466905525826203,0.0597684801650888,0.8711565244194756,1.3910053544886454,-0.0514556945854732,0.3685576165874545,-0.1931217969467947,0.4146133557116582,1.927555273914142,0.7539978852776086,0.1931892718096151,-0.7472115168400498,0.205254994661445,-0.4494476895100256,-0.5946568698321006,33.31348145252009,33.720523465956454,-1.513481452520086,0,Tier 1 — Low Risk (Developed)
OR,Balangir,Rural,High (40–50%),44.4,39.1,49.46666666666667,73.60000000000001,96.82,37.65,60.15,15.566666666666668,49.1,81.5,53.4,49.9,8.8,4989.0,72.5,8.0,-1.2437595191579307,-0.5588328203282145,0.9072932700579064,1.5116958839729444,1.0764420963287025,-0.0502928410335738,-0.7191217354836715,1.0086297729053388,2.180388102106727,-0.2340322189750809,-0.5671353515247068,0.0647838118181015,0.7532161691250219,-0.5277440826028046,-0.9347154446752778,40.15362615114792,37.201507194772816,4.24637384885208,0,Tier 1 — Low Risk (Developed)
OR,Baleshwar,Rural,Moderate (30–40%),33.2,49.73333333333333,60.333333333333336,61.65,87.34,25.85,56.175,21.4,17.3,61.3,67.5,67.1,20.6,3401.0,90.3,23.2,-0.4942624757406302,0.3295549504242833,0.1875697527591677,0.7875527070671497,-0.4147841146278548,-0.4162116474167789,0.1331929797381197,-0.6931469898657459,0.964382595085248,0.7610552431651274,0.4088037172327809,2.346104020905288,0.1703880746520413,0.5443142228214017,1.4147801633321289,34.0698444249464,35.44860480494144,-0.8698444249463932,1,Tier 3 — High Risk
